fixture_id,p,q,minimal_crossing_number,tau_index,tau,channel,bandwidth,grid_size,vertex_count,edge_count,chromatic_number,odd_degree_vertex_count,odd_degree_vertex_fraction,neighbor_diagonal_sign_agreement,interior_four_spin_correlation,initial_diagonal_mismatch,effective_mode_count,polygon_length,mean_curvature,maximum_curvature,geometric_bending_energy,median_edge_length,spectral_dirichlet_energy,spectral_bending_energy
trefoil_T_2_3,2,3,3,2,0.001,curvature_density,0.18,65,4226,12672,4,466,0.11026975512504578,0.9525049924850464,0.889140841521794,0.00244140625,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,signed_turning,0.1,9,82,240,4,40,0.4878048598766327,0.535714328289032,0.26530612244897955,0.015625,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,signed_turning,0.1,17,290,864,4,120,0.41379308700561523,0.768750011920929,0.41333333333333333,0.00390625,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,signed_turning,0.1,33,1090,3264,4,242,0.22201834619045258,0.8845765590667725,0.7419354838709679,0.005859375,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,signed_turning,0.1,65,4226,12672,4,520,0.12304779887199402,0.9413443207740784,0.8619299571680525,0.006103515625,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,signed_turning,0.18,9,82,240,4,44,0.5365853309631348,0.598214328289032,0.1020408163265306,0.0,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,signed_turning,0.18,17,290,864,4,102,0.35172414779663086,0.8041667342185974,0.5733333333333334,0.00390625,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,signed_turning,0.18,33,1090,3264,4,216,0.1981651335954666,0.9027217626571655,0.7960457856399584,0.001953125,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,2,0.001,signed_turning,0.18,65,4226,12672,4,442,0.10459063202142715,0.9523810148239136,0.9012345679012347,0.00341796875,36,15.676713713000861,0.8347536506046449,1.1638818201792158,16.151084509901274,0.024086550265010682,7.902432875040279,183.79456087543713
trefoil_T_2_3,2,3,3,3,0.003,curvature_density,0.1,9,82,240,4,48,0.5853658318519592,0.5714285969734192,-0.061224489795918366,0.0,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
